OBJECTID,AU2013_V1_00,AU2013_V1_00_NAME,AREA_SQ_KM,LAND_AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE
1786,589000,Wairarapa,0.79878494,0.79878494,1565833.671,5183054.666,-43.50465703,172.577349
1787,589100,Jellie Park,0.94863385,0.94863385,1566310.65,5182687.442,-43.50798518,172.5832265
1788,589200,Bryndwr,1.20765137,1.20765137,1567399.244,5182087.012,-43.51343979,172.5966572
1789,591102,Cashmere East,6.41657649,6.41657649,1571529.293,5174062.243,-43.58586405,172.6473329
1790,591200,Rapaki Track,9.41010642,9.41010642,1573727.698,5174999.214,-43.5775083,172.6746096
1791,591300,Heathcote Valley,7.36869698,7.36869698,1576062.492,5175144.775,-43.5762763,172.7035327
1792,591500,Cathedral Square,2.20492198,2.20492198,1570687.442,5179731.011,-43.53478968,172.6372115
1793,591600,Hagley Park,2.71168946,2.71168946,1569444.558,5180248.937,-43.5300764,172.6218583
1794,591700,Avon Loop,1.42301909,1.42301909,1571133.625,5180762.979,-43.52551515,172.6427884
1795,591800,Northcote,1.15295415,1.15295415,1568605.746,5184885.621,-43.48829253,172.6117455
1796,591900,Papanui,1.36335142,1.36335142,1568566.071,5183737.013,-43.49863305,172.6111885
1797,592000,Aorangi,1.88929735,1.88929735,1567282.327,5183615.38,-43.49967315,172.5953027
1798,592100,Strowan,1.59651433,1.59651433,1568417.851,5182686.44,-43.50808625,172.6092942
1799,592200,Merivale,0.97893711,0.97893711,1569252,5181702.228,-43.51698297,172.6195576
1800,592300,Rutland,1.81323579,1.81323579,1569868.637,5183091.178,-43.50450187,172.627264
1801,592401,St Albans West,0.68129348,0.68129348,1569988.431,5181891.889,-43.51530521,172.6286797
1802,592402,St Albans East,1.3125959,1.3125959,1570695.806,5182074.106,-43.51369259,172.6374414
1803,592500,Mairehau,0.94657543,0.94657543,1570918.984,5183370.667,-43.50202694,172.6402719
1804,592600,Edgeware,1.01470319,1.01470319,1571473.132,5182004.361,-43.51435067,172.6470548
1805,592701,Shirley West,1.52753275,1.52753275,1571549.984,5183632.178,-43.49969655,172.6480908
1806,592702,Shirley East,1.61545852,1.61545852,1572724.088,5183475.837,-43.50114803,172.6626056
1807,592811,Burwood,1.58877396,1.58877396,1573714.656,5183301.099,-43.5027569,172.67485
1808,592812,Dallington,1.32549206,1.32549206,1573761.81,5182133.421,-43.5132725,172.6753769
1809,592820,Travis,1.37636204,1.37636204,1575128.879,5183948.717,-43.49697404,172.6923733
1810,592900,Avondale,1.96292947,1.96292947,1575087.485,5182867.679,-43.50670652,172.6918118
1811,593000,Wainoni,1.50395714,1.50395714,1574931.21,5181562.604,-43.51845238,172.6898184
1812,593100,Aranui,1.62808686,1.62808686,1576284.938,5182478.39,-43.5102507,172.7066081
1813,593200,Richmond North,1.18669761,1.18669761,1572399.22,5182151.714,-43.51305868,172.65852
1814,593300,Richmond South,0.78258432,0.78258432,1572228.652,5181222.266,-43.52142122,172.6563622
1815,593400,Avonside,1.34096723,1.34096723,1573399.028,5181260.365,-43.52112078,172.6708459
1816,593501,Linwood,1.07768117,1.07768117,1572447.415,5180296.831,-43.52976203,172.6590222
1817,596000,Mt Pleasant,4.62564319,4.38877511,1577551.419,5175719.091,-43.57115144,172.7219967
1818,596101,Avon-Heathcote Estuary,7.28327107,0,1578164.854,5178276.002,-43.54814697,172.7296964
1819,596102,Moncks Bay,6.19072048,6.19072048,1579067.899,5175278.496,-43.57516273,172.7407596
1820,596200,Sumner,9.31412729,9.31412729,1581591.853,5174106.392,-43.58578308,172.7719783
1821,596400,Lyttelton,14.42431182,14.42431182,1575576.085,5172326.74,-43.60163421,172.6973815
1822,596502,Diamond Harbour,44.21603003,44.21603003,1577937.624,5165767.522,-43.66076705,172.7263735
1823,596503,Governors Bay,25.09718571,25.09718571,1571510.664,5166307.672,-43.65568502,172.6466935
1824,596504,Quail Island,0.80395559,0.80395559,1575061.875,5169361.894,-43.6283126,172.6908737
1825,596600,Port Levy,78.90103044,78.90103044,1584880.576,5165663.931,-43.66187346,172.8124793
1826,596800,Akaroa,1.76338898,1.76338898,1597275.373,5149349.244,-43.80891852,172.9661246
1827,596901,Akaroa Harbour,162.4474264,162.4474264,1595644.051,5149299.468,-43.80935888,172.945842
1828,596902,Banks Peninsula Eastern Bays,273.5541572,273.5541572,1599956.254,5158668.438,-43.72501465,172.9994569
1829,597000,Chatham Islands,993.8137198,793.9231291,2441948.74,5083567.1,-43.91733138,-176.5150714
1830,597101,Little River,377.8551349,371.9585958,1577978.815,5152434.373,-43.78081792,172.7263384
1831,597102,Inland Water-Lake Ellesmere South,63.30467065,0,1564323.137,5150426.926,-43.79835981,172.5565071
1832,597200,Lincoln,13.27688506,13.27688506,1558385.746,5167716.935,-43.64237751,172.4840408
1833,597300,Leeston,1.9003576,1.9003576,1543376.193,5154318.288,-43.76201822,172.296546
1834,597400,Southbridge,2.21957959,2.21957959,1539797.059,5148879.716,-43.81069981,172.2514742
1835,597503,Dunsandel,9.57688351,9.57688351,1534741.604,5165603.105,-43.65970975,172.1906542
1836,597505,Inland Water-Lake Ellesmere North,135.0326916,0,1555420.707,5152413.686,-43.77998919,172.4460124
1837,597506,Selwyn-Rakaia,829.222638,829.222638,1532083.923,5158020.319,-43.7277396,172.1567406
1838,597507,Rolleston North West,1.50649995,1.50649995,1548621.565,5172259.807,-43.60086504,172.3634169
1839,597508,Rolleston Central,1.60249936,1.60249936,1549613.451,5172309.142,-43.60048862,172.3757103
1840,597509,Rolleston North East,1.16216176,1.16216176,1550602.329,5173102.161,-43.59341482,172.3880342
1841,597510,Rolleston South West,1.85638777,1.85638777,1549473.845,5171295.567,-43.60960498,172.3738861
1842,597512,Springston,194.1541583,194.1541583,1554176.711,5163871.692,-43.67675112,172.4315305
1843,598600,Temuka,4.67383033,4.67383033,1463184.472,5099595.997,-44.24402172,171.2864884
1844,598700,Washdyke,5.48142851,5.48142851,1460189.975,5086503.839,-44.36126697,171.2454954
1845,598800,Waimataitai,1.03307797,1.03307797,1459945.697,5084414.003,-44.38002562,171.2418687
1846,598900,Marchwiel,2.17083067,2.17083067,1458571.874,5084548.531,-44.37854835,171.2246676
1847,599000,Maori Park,0.55638763,0.55638763,1459989.091,5083551.884,-44.38779191,171.242181
1848,599100,Highfield,2.24200986,2.24200986,1458290.418,5083386.421,-44.38895071,171.2208194
1849,599200,Glenwood,1.04958515,1.04958515,1457307.632,5083531.761,-44.38745003,171.2085263
1850,599300,Gleniti,1.99033549,1.99033549,1456401.296,5084005.821,-44.38300523,171.197284
1851,599400,Fraser Park,1.33467523,1.33467523,1459033.785,5082659.205,-44.39563959,171.2299507
1852,599500,Seaview,2.29765874,2.29765874,1460654.117,5082761.235,-44.39503488,171.2503144
1853,599600,Watlington,1.20719931,1.20719931,1459223.312,5081485.917,-44.40623436,171.2320114
1854,599700,Parkside,1.57354961,1.57354961,1460577.197,5081734.138,-44.40426259,171.2490733
1855,599800,Timaru Gardens,1.76954282,1.76954282,1460787.645,5080871.619,-44.41206458,171.2514837
1856,599900,Redruth,1.35318789,1.35318789,1460978.136,5080040.822,-44.41957724,171.2536526
1857,600100,Twizel Community,12.22690843,12.22690843,1366913.515,5094397.753,-44.26633032,170.0796852
1858,600200,Fairlie,1.21036913,1.21036913,1426018.338,5114687.207,-44.10032228,170.8263032
1859,600312,Mt Cook,4.35786315,4.35786315,1365253.942,5153260.672,-43.73651747,170.0849733
1860,600320,Lake Tekapo,4.68153877,4.68153877,1397399.354,5124181.729,-44.00756307,170.4727002
1861,600321,Inland Water-Lake Alexandrina,6.53688484,0,1395492.444,5131825.223,-43.93828426,170.4518793
1862,600322,Inland Water-Lake Tekapo,93.86437046,0,1401038.851,5137576.874,-43.88806664,170.5230697
1863,600323,Mackenzie,7319.148188,7117.885753,1395197.691,5128814.947,-43.96527868,170.4470508
1864,600410,Waihao,3579.295883,3550.634299,1422140.352,5058018.267,-44.60919036,170.7585295
1865,600420,St Andrews,0.58934264,0.58934264,1455975.842,5067708.357,-44.52957008,171.1874132
1866,600500,Waimate,3.30089079,3.30089079,1445180.411,5044544.947,-44.73574126,171.0446371
1867,600600,Weston,0.92912669,0.92912669,1436457.874,5005826.133,-45.08212381,170.9220239
1868,600811,Pukeuri,15.22983412,15.22983412,1444501.519,5009835.849,-45.04786404,171.0254072
1869,600812,Ardgowan,14.82822678,14.82822678,1437686.272,5005976.421,-45.08105469,170.9376705
1870,600813,Cape Wanbrow,9.08360187,9.08360187,1438570.02,5001835.067,-45.11851242,170.9475571
1871,602300,Middlemarch,1.05465231,1.05465231,1375223.881,4956834.779,-45.50576946,170.1226182
1872,602411,Wyllies Crossing,11.29189876,11.29189876,1393712.851,4917934.79,-45.86124212,170.3425111
1873,602412,Wingatui,9.24045209,9.24045209,1396510.915,4916592.553,-45.87414264,170.377951
1874,602421,Kaikorai Hill,18.17215591,18.17215591,1400115.15,4916036.082,-45.88020198,170.4241139
1875,602422,Saddle Hill,23.76347119,23.76347119,1397727.092,4911293.483,-45.92214588,170.3913739
1876,602500,Taieri,647.9909078,647.9909078,1386448.593,4917233.918,-45.86532933,170.2487257
1877,602600,Strath Taieri,1559.666144,1559.666144,1374244.379,4943556.678,-45.62481712,170.1039636
1878,602800,Harbourside,1.75729811,1.75729811,1406861.411,4915934.623,-45.88304037,170.5109268
1879,602900,Fernhill,1.24078899,1.24078899,1405774.625,4915838.733,-45.88359678,170.4968956
1880,603000,High St-Stuart St,1.13319483,1.13319483,1405584.074,4916637.636,-45.8763593,170.4947653
1881,603100,Stuart St-Frederick St,0.93743942,0.93743942,1406501.239,4917291.842,-45.87073509,170.5068357
1882,603210,Opoho,2.55839987,2.55839987,1409106.073,4919051.976,-45.85563462,170.5410649
1883,603220,Forrester Park,4.33707322,4.33707322,1410390.09,4921079.805,-45.83775418,170.5583877
1884,603300,North East Valley,2.04334081,2.04334081,1408229.893,4919807.541,-45.84859708,170.5300903
1885,603400,Pine Hill,8.23686972,8.23686972,1408512.383,4921649.4,-45.83211319,170.5344573
1886,603500,Woodhaugh,0.79381417,0.79381417,1406386.783,4919498.206,-45.85086324,170.5062501
1887,603601,North Dunedin,1.20805085,1.20805085,1407318.952,4918619.988,-45.85902158,170.5178936
1888,603602,Otago University,1.63631798,1.63631798,1407346.147,4917818.297,-45.86623808,170.5179226
1889,603710,Maori Hill,0.74729846,0.74729846,1406014.557,4918620.287,-45.85865279,170.5011066
1890,603720,Balmacewen,0.84812616,0.84812616,1405394.015,4919176.066,-45.85348022,170.4933453
1891,603810,Glenleith,2.77834065,2.77834065,1405761.199,4920646.358,-45.84036298,170.4986633
1892,603820,Helensburgh,2.07954187,2.07954187,1404546.141,4920016.455,-45.84568353,170.4827759
1893,603910,Wakari,1.413973,1.413973,1404615.324,4918360.525,-45.86059307,170.482994
1894,603920,Halfway Bush,1.86668135,1.86668135,1403391.049,4918730.769,-45.85691556,170.4673893
1895,603930,Brockville,2.72975632,2.72975632,1403204.982,4917251.129,-45.87016696,170.4643897
1896,604010,Roslyn North,0.8200723,0.8200723,1405581.388,4917897.774,-45.86502747,170.4952401
1897,604020,Roslyn South,1.08639741,1.08639741,1404854.508,4917273.519,-45.87043511,170.4856313
1898,605600,St Kilda East,1.14625605,1.14625605,1407135.439,4913689.691,-45.90330371,170.5135538
1899,605800,Green Island,2.92760656,2.92760656,1400438.381,4913405.94,-45.90394451,170.4271827
1900,605910,Abbotsford,2.0370469,2.0370469,1400522.368,4914410.591,-45.89493563,170.4286816
1901,605920,Concord,3.35225039,3.35225039,1402559.598,4913575.75,-45.90302987,170.4545725
1902,606100,Mosgiel East,3.36347801,3.36347801,1395087.239,4917289.459,-45.86745453,170.3599228
1903,606210,Mosgiel South,1.27504708,1.27504708,1394297.104,4915828.683,-45.88035266,170.3491289
1904,606220,East Taieri,2.34846453,2.34846453,1394172.654,4914414.277,-45.89303218,170.3469211
1905,606300,Bush Road,1.11121123,1.11121123,1393580.915,4916667.644,-45.87259531,170.3402697
1906,606500,Benhar,0.71157137,0.71157137,1352587.71,4875975.636,-46.22475778,169.791708
1907,606600,Stirling,0.57570516,0.57570516,1351891.628,4873430.238,-46.2473766,169.7813577
1908,606700,Bruce,1357.91657,1351.648536,1359758.371,4888729.784,-46.11270936,169.8910222
1909,606800,Milton,2.01922018,2.01922018,1365427.77,4888465.205,-46.11705829,169.9641538
1910,606900,Kaitangata,2.53450997,2.53450997,1357246.249,4869971.131,-46.28039465,169.8489317
1911,607000,Clinton,0.71855351,0.71855351,1320497.805,4877214.117,-46.20120939,169.3771144
1912,607100,Kaka Point,0.36092883,0.36092883,1352398.032,4858126.848,-46.38507212,169.7798523
1913,607200,Owaka,0.75965216,0.75965216,1343483.379,4850194.688,-46.45301646,169.6597569
1914,607300,Clutha,2667.663922,2660.433428,1323873.928,4867908.297,-46.28617501,169.4153409
1915,607400,Balclutha,6.25162082,6.25162082,1348468.216,4874222.128,-46.23900304,169.7374416
1916,607501,Teviot,1312.817712,1300.348149,1321252.488,4946145.653,-45.58232085,169.4268588
1917,607502,Tuapeka,2325.500425,2304.002806,1327836.662,4917519.545,-45.84210527,169.4950392
1918,607600,Tapanui,1.91880366,1.91880366,1310261.368,4905451.404,-45.94333288,169.2618982
1919,607700,Lawrence,2.46862051,2.46862051,1343185.625,4909850.265,-45.9169067,169.6882662
1920,607800,Roxburgh,2.05875494,2.05875494,1312322.222,4949776.78,-45.54606952,169.3147568
1921,607900,Ranfurly,3.86947859,3.86947859,1372442.677,4998913.604,-45.12658498,170.1063948
1922,608000,Maniototo,3548.489342,3548.489342,1361147.209,4998147.582,-45.12974332,169.962594
1923,608100,Naseby,0.86024412,0.86024412,1375000.827,5010263.825,-45.02535904,170.1439751
1924,608302,Dunstan,5079.802324,5079.802324,1315003.221,5004038.985,-45.05971767,169.380227
1925,608303,Clyde,3.21528641,3.21528641,1311406.296,4989269.343,-45.19094086,169.3261172
1926,608304,Hawea,2313.20626,2313.20626,1308279.412,5083558.46,-44.34259507,169.3403472
1927,609600,Lumsden Community,0.88243857,0.88243857,1245601.302,4924884.4,-45.73869037,168.4443924
1928,609700,Edendale Community,2.91741216,2.91741216,1275722.474,4862624.809,-46.31231579,168.7881863
1929,609800,Wyndham,1.77763216,1.77763216,1280308.082,4861357.333,-46.32586926,168.8467232
1930,609911,Makarewa North,12.81318004,12.81318004,1243188.548,4859895.402,-46.32047545,168.3648949
1931,609912,Makarewa,20.7727316,20.7727316,1243216.914,4855838.387,-46.35688308,168.3621795
1932,609913,Bay Road West,6.29817331,6.29817331,1240011.568,4852486.328,-46.38525459,168.3180798
1933,609914,Mill Road-Woodend,24.25501435,24.25501435,1246535.997,4846683.3,-46.44075039,168.3982684
1934,609921,Bushy Point,7.2086737,7.2086737,1238494.291,4845151.115,-46.45023781,168.292743
1935,609922,Otatara,8.1939397,8.1939397,1238603.157,4847205.843,-46.43186666,168.2957458
1936,610010,Charlton,58.70181511,58.70181511,1282908.739,4881812.286,-46.14347115,168.8941612
1937,610020,Waikaia,3901.637939,3901.637939,1260181.273,4943995.035,-45.57448931,168.6445928
1938,610031,Kaweku,478.1066695,478.1066695,1267095.71,4897599.734,-45.99425207,168.7010139
1939,610032,Chatton,681.1647033,681.1647033,1283127.968,4898412.111,-45.99455313,168.908038
1940,610033,Kaiwera,498.3567765,498.3567765,1294791.888,4879798.747,-46.16696889,169.0463543
1941,610040,Hokonui,1130.390884,1130.390884,1243866.89,4890316.753,-46.04792714,168.3965628
1942,610051,Waianiwa,393.8589177,393.8589177,1236552.824,4864650.247,-46.27430532,168.282661
1943,610052,Oreti Beach,71.04377651,69.5560759,1236263.976,4848635.603,-46.41778827,168.2665149
1944,610061,Dacre,430.965628,430.965628,1262640.772,4865701.251,-46.27833132,168.6209773
1945,610062,Myross Bush,13.37265682,13.37265682,1248199.671,4854008.394,-46.3759058,168.4253659
1946,610072,Waituna,595.3138074,577.461554,1264120.37,4846401.073,-46.45225662,168.6262991
1947,610073,Woodlands,24.01048104,24.01048104,1257920.407,4856657.468,-46.3571184,168.5533097
1948,610074,Greenhills,158.8412056,156.84242,1245547.865,4838418.947,-46.51436666,168.3791617
1949,610075,Tiwai Point,24.28477118,24.28477118,1251383.1,4829739.525,-46.59527494,168.448468
1950,610080,Toetoes,1387.337318,1380.495351,1292390.494,4845504.962,-46.47377683,168.9928729
1951,610090,Wallacetown,0.77255629,0.77255629,1237350.789,4858217.905,-46.33242612,168.2880242
1952,610210,North Gore,1.62270221,1.62270221,1286329.798,4887635.454,-46.09277457,168.9421909
1953,610220,East Gore,4.30411498,4.30411498,1288151.512,4888188.13,-46.0886462,168.9660605
1954,610230,Central Gore,0.89975,0.89975,1286366.697,4886640.065,-46.10172769,168.9420105
1955,612500,Tuatapere,1.99570548,1.99570548,1189121.694,4877705.553,-46.13030608,167.6809109
1956,612600,Otautau,1.98379696,1.98379696,1213621.751,4877700.993,-46.14464883,167.9968117
1957,612712,Manapouri,6.84249269,6.84249269,1180772.773,4940346.688,-45.5639322,167.6277792
1958,612713,Mossburn,22.36456064,22.36456064,1228648.172,4931206.738,-45.67309601,168.2320486
1959,612714,Mararoa River,4820.499039,4766.389399,1198459.662,4972984.489,-45.28175224,167.8800807
1960,612715,Inland Water-Lake Te Anau,344.4303077,0,1186269.087,4980087.687,-45.21102046,167.7311991
1961,612720,Wairio,1463.128083,1463.128083,1205960.591,4909832.333,-45.85221841,167.9244759
1962,612730,Te Waewae,2304.526188,2272.421035,1183003.225,4892311.94,-45.99572021,167.6148343
1963,612740,Fairfax,678.239337,678.239337,1216788.246,4875039.905,-46.17029387,168.0355071
1964,612801,Riverton East,1.4004713,1.4004713,1216869.02,4855210.512,-46.34813007,168.0204405
1965,612802,Riverton West,3.57552396,3.57552396,1216571.656,4853121.607,-46.36669041,168.0148833
1966,612901,Fiordland,8287.479458,7515.906365,1135382.385,4928559.832,-45.64067921,167.0379255
1967,612902,Inland Water-Lake Manapouri,138.8470133,0,1169899.62,4944664.366,-45.51862162,167.4928746
1968,612903,Inland Water-Lake Hauroko,71.10759678,0,1157002.919,4894184.544,-45.96266641,167.2824374
1969,613000,Stewart Island,1747.685136,1747.685136,1209082.032,4783640.81,-46.98519695,167.8590162
1970,614502,Inlet-Hokianga Harbour,110.7571667,0,1642774.515,6081569.07,-35.40834985,173.4711039
1971,614503,Three Kings Islands,2181.81089,2181.81089,1517157.001,6218592.575,-34.17033305,172.1011399
1972,614504,Oceanic-Northland Region,16294.14168,0,1659721.433,6104460.903,-35.20107592,173.6560737
1973,614601,Inlet-Rangaunu Harbour,99.456656,0,1625638.375,6131812.299,-34.95589227,173.2808124
1974,614602,Inlet-Doubtless Bay,173.634549,0,1641990.165,6134927.346,-34.92725707,173.4597496
1975,614700,Inlet-Whangaroa Harbour,24.48165232,0,1667543.214,6121811.871,-35.04413485,173.740577
1976,614800,Inlet-Bay of Islands,12.20161351,0,1701770.304,6094883.308,-35.28403797,174.119128
